id,name
925,Paul Guilfoyle
937,Derek Jacobi
945,Crispian Sallis
947,Hans Zimmer
949,Louis DiGiaimo
974,Dexter Fletcher
982,Sting
994,Stephen Marcus
996,Eric Serra
1003,Jean Reno
1004,Danny Aiello
1032,Martin Scorsese
1035,Paul Schrader
1037,Harvey Keitel
1038,Jodie Foster
1044,Michael Chapman
1047,Tom Rolf
1051,Ruth Morley
1052,Rick Alexander
1059,Neil Canton
1060,Dean Cundey
1061,Harry Keramidas
1062,Christopher Lloyd
1063,Lea Thompson
1064,Crispin Glover
1065,Thomas F. Wilson
1067,Marc McClure
1070,Frances Lee McCain
1072,James Tolkan
1090,John McTiernan
1091,Joel Silver
1092,Jim Thomas
1093,Lawrence Gordon
1094,John Thomas
1095,Donald McAlpine
1096,John Vallone
1097,Jackie Burch
1098,Mark Helfrich
1099,John F. Link
1100,Arnold Schwarzenegger
1101,Carl Weathers
1102,Elpidia Carrillo
1103,Bill Duke
1107,R. G. Armstrong
1108,Shane Black
1112,Hugo Luczyc-Wyhowski
1117,Dennis Farina
1121,Benicio del Toro
1150,Brian De Palma
1151,Martin Bregman
1152,Oliver Stone
1158,Al Pacino
1160,Michelle Pfeiffer
1161,Mary Elizabeth Mastrantonio
1162,Robert Loggia
1164,F. Murray Abraham
1166,Harris Yulin
1173,Mark Margolis
1204,Julia Roberts
1205,Richard Gere
1213,James Newton Howard
1214,Charles Minsky
1215,Raja Gosnell
1221,Dianne Crittenden
1229,Jeff Bridges
1230,John Goodman
1237,Flea
1241,John Turturro
1243,Woody Allen
1249,Penelope Wilton
1254,Art Linson
1255,David Mamet
1258,Stephen H. Burum
1259,Ennio Morricone
1260,William A. Elliott
1261,Hal Gausman
1262,Mali Finn
1263,Lynn Stalmaster
1264,Bill Pankow
1269,Kevin Costner
1270,Charles Martin Smith
1271,Andy García
1276,Patricia Clarkson
1280,Don Harvey
1283,Helena Bonham Carter
1292,James Fox
1295,Deep Roy
1297,Richard D. Zanuck
1301,Philippe Rousselot
1302,Susie Figgis
1304,Gabriella Pescucci
1310,Saul Zaentz
1317,Philip Ivey
1369,Bernard Hill
1370,Brad Dourif
1466,Charles Durning
1471,Ed Gale
1472,Ray McKinnon
1483,T Bone Burnett
1484,Ellen Chenoweth
1524,Harold Ramis
1527,John Bailey
1528,George Fenton
1530,Howard Feuer
1531,Pembroke J. Herring
1532,Bill Murray
1533,Andie MacDowell
1534,Chris Elliott
1535,Brian Doyle-Murray
1538,Rick Ducommun
1539,Rick Overton
1586,Adam Fields
1590,Steven Poster
1697,Takeshi Seyama
1723,Walter Hill
1724,Roger Spottiswoode
1726,Steven E. de Souza
1729,James Horner
1732,Mark Warner
1733,Nick Nolte
1735,Frank McRae
1736,James Remar
1737,David Patrick Kelly
1748,William Shatner
1749,Leonard Nimoy
1750,DeForest Kelley
1751,James Doohan
1752,George Takei
1753,Nichelle Nichols
1754,Walter Koenig
1760,Jerry Goldsmith
1761,Alexander Courage
1762,Richard H. Kline
1767,Todd C. Ramsay
1769,Sofia Coppola
1776,Francis Ford Coppola
1788,Nicholas Meyer
1793,Ricardo Montalban
1811,Randy Quaid
1820,Mark Lenard
1884,Steven Soderbergh
1885,George Clayton Johnson
1888,Jerry Weintraub
1892,Matt Damon
1902,Dianne Wiest
1904,Anthony Michael Hall
1907,Kathy Baker
1909,Conchata Ferrell
1918,Richard Halsey
1920,Winona Ryder
1923,Robbie Coltrane
1924,Jeroen Krabbé
1951,Elisabeth Shue
1953,Casey Siemaszko
1954,Billy Zane
1981,Alfre Woodard
1984,Kimberly Scott
1993,Lloyd Levin
2027,Leonard Rosenman
2031,Amanda Mackey
2032,Jack T. Collis
2033,Peter E. Berger
2042,Stephen Hopkins
2044,Peter Levy
2045,Ferne Cassel
2047,Danny Glover
2051,María Conchita Alonso
2053,Bill Paxton
2055,Robert Davi
2059,Adam Baldwin
2076,David Warner
2083,Herman F. Zimmerman
2091,James Mason
2100,Lawrence Konner
2103,Mark Rosenthal
2109,Kim Cattrall
2112,Brock Peters
2115,Kurtwood Smith
2130,Cary Elwes
2144,Tobin Bell
2157,Robin Williams
2161,Debra Hill
2165,Rosanna Arquette
2176,Tommy Lee Jones
2178,Forest Whitaker
2201,Max von Sydow
2207,Lois Smith
2209,Jan de Bont
2211,Gerald R. Molen
2212,Walter F. Parkes
2222,Beau Bridges
2223,Fred Savage
2226,Sydney Pollack
2228,Sean Penn
2231,Samuel L. Jackson
2232,Michael Keaton
2236,Tim Bevan
2241,William Steinkamp
2247,George Harris
2249,Clyde Kusatsu
2282,Ben Kingsley
2287,Bill Butler
2289,John Barry
2295,Mickey Rourke
2314,Peter Falk
2359,Jake Eberts
2369,Michael Lonsdale
2372,Ron Perlman
2384,Bernard Williams
2387,Patrick Stewart
2393,Marina Sirtis
2395,Whoopi Goldberg
2397,Robert Blackman
2399,Junie Lowry-Johnson
2449,Kevin McNally
2454,Matt Clark
2461,Mel Gibson
2467,James Cosmo
2484,Steven Rosenblum
2485,Patsy Pollock
2506,Alice Krige
2507,Matthew F. Leonetti
2516,Anthony Zerbe
2518,Gregg Henry
2523,Stuart Baird
2528,Donald B. Woodruff
2530,Bob Ringwood
2533,Dallas Puett
2535,Vivica A. Fox
2541,Jun Kunimura
2561,Victor Argo
2621,A. Kitman Ho
2628,Kiefer Sutherland
2629,Alun Armstrong
2632,Chris Rock
2691,Tom Schulman
2692,Robert Sean Leonard
2694,Josh Charles
2702,John Seale
2704,Maurice Jarre
2706,Steven Haft
2710,James Cameron
2711,William Wisher Jr.
2712,Michael Biehn
2714,Lance Henriksen
2721,John Daly
2723,Adam Greenberg
2778,Dennis Hopper
2870,Gray Frederickson
2871,Fred Roos
2872,Carmine Coppola
2874,Janet Hirshenson
2875,Dean Tavoularis
2876,Matt Dillon
2878,C. Thomas Howell
2879,Rob Lowe
2880,Emilio Estevez
2882,Diane Lane
2887,Tom Waits
2889,Richard Beggs
2958,Diana Scarwid
2963,Nicolas Cage
2969,Chris Penn
2975,Laurence Fishburne
2980,Nadim Sawalha
2987,Stewart Copeland
2988,Barry Malkin
2989,Richard Price
3026,Rob Reiner
3027,Stephen King
3030,Andrew Scheinman
3031,Thomas Del Ruth
3032,Robert Leighton
3033,Wil Wheaton
3034,Corey Feldman
3035,Jerry O'Connell
3036,John Cusack
3037,Richard Dreyfuss
3041,Marshall Bell
3056,Jeremy Thomas
3070,Chris Haywood
3083,Mario Puzo
3087,Robert Duvall
3092,Diane Keaton
3097,Gordon Willis
3099,William Reynolds
3125,Madonna
3127,Lili Taylor
3128,Alicia Witt
3130,Jennifer Beals
3137,Paul Calderon
3141,Marisa Tomei
3160,Nehemiah Persoff
3174,Richard Bright
3184,Clayton Townsend
3188,Victor Kempster
3191,Risa Bramon Garcia
3192,Billy Hopkins
3193,Scott Martin Gershin
3196,Juliette Lewis
3197,Tom Sizemore
3205,Richard Lineback
3211,Dale Dye
3222,Charles Mulvehill
3224,Stephen Frears
3274,Lisa Fruchtman
3275,Jane Jenkins
3291,Hugh Grant
3359,Laurence Olivier
3388,James L. Brooks
3391,Kathleen Turner
3392,Michael Douglas
3393,David Newman
3415,Jerry Zucker
3416,Demi Moore
3417,Tony Goldwyn
3418,Vincent Schiavelli
3429,Jane Musky
3502,Terry Ryan
3535,Georges Delerue
3568,Patrick Godfrey
3636,Paul Newman
3643,Ferris Webster
3658,Robert Greenhut
3661,Thelma Schoonmaker
3686,Johanna Ray
3711,Anna Levine
3712,Saul Rubinek
3719,Adrian Gorton
3769,Michael Ballhaus
3794,Bob Kane
3796,Michael Gough
3798,Pat Hingle
3799,Billy Dee Williams
3801,Tracey Walter
3805,Jon Peters
3806,Marion Dougherty
3894,Christian Bale
3895,Michael Caine
3896,Liam Neeson
3898,David Bretherton
3905,William H. Macy
3909,Gary Houston
3960,Tony Pierce-Roberts
3965,Deborah Aquila
3978,S. Epatha Merkerson
3981,Jenette Goldstein
3982,Xander Berkeley
3985,Richard A. Harris
3986,Mario Kassar
3987,Conrad Buff IV
3995,Jeff Dawn
3999,Tom Hulce
4001,Simon Callow
4003,Christine Ebersole
4004,Jeffrey Jones
4025,Steve Park
4027,Frank Darabont
4029,Bob Gunton
4034,Penny Rose
4037,Ron Shelton
4078,Lee Van Cleef
4135,Robert Redford
4139,Tom Skerritt
4142,Elisabeth Leustig
4150,Bernie Pollack
4173,Anthony Hopkins
4177,Jake Weber
4186,Joe Hutshing
4188,Leslie Bloom
4201,Wayne Knight
4250,Michael Lerner
4253,Jon Polito
4255,Richard Portnow
4316,"Harry Carey, Jr."
4385,Sergio Leone
4391,Charles Dance
4430,Sharon Stone
4431,Jessica Lange
4483,Dustin Hoffman
4492,Philip Baker Hall
4501,Dean Semler
4504,Roger Birnbaum
4506,James D. Brubaker
4512,James Woods
4513,Elizabeth McGovern
4515,Treat Williams
4517,Joe Pesci
4520,William Forsythe
4521,Burt Young
4566,Alan Rickman
4568,Jayne Eastwood
4600,Joe Dante
4610,John Landis
4657,Louis Craig
4671,Zach Staenberg
4687,Patricia Arquette
4689,Bronson Pinchot
4690,Christopher Walken
4692,Frank Adonis
4699,Steve Perry
4700,James G. Robinson
4701,James W. Skotchdopole
4710,Benjamín Fernández
4712,Thomas L. Roysden
4723,Brian Helgeland
4724,Kevin Bacon
4756,Matthew Broderick
4764,John C. Reilly
4765,Jason Robards
4776,Michael Murphy
4778,Melinda Dillon
4785,Jeff Goldblum
4786,Richard Attenborough
4808,Giancarlo Esposito
4810,Rosie Perez
4869,Craig McKay
4942,John Diehl
4961,Gabriele Ferzetti
4971,Bud Cort
4996,Tatyana Ali
5010,Todd Field
5021,Leslie Tomkins
5022,Roy Walker
5045,Dan O'Bannon
5047,Veronica Cartwright
5048,Harry Dean Stanton
5049,John Hurt
5050,Yaphet Kotto
5056,Terry Rawlings
5059,Leslie Dilley
5060,Ian Whittaker
5061,John Mollo
5064,Meryl Streep
5129,Paul Reubens
5132,Bob Badami
5133,Bo Welch
5139,Robert Englund
5140,Wes Craven
5141,Heather Langenkamp
5144,Ronald Bass
5148,Lucinda Jenney
5149,Bonnie Hunt
5150,Kim Robillard
5151,Beth Grant
5162,Mark Johnson
5166,Stu Linder
5167,Ida Random
5170,Mike Starr
5174,Barry Sonnenfeld
5231,Wolfgang Petersen
5241,Jost Vacano
5249,E.G. Marshall
5251,Jack Warden
5274,Patrick Bauchau
5281,Spike Lee
5289,Barry Alexander Brown
5292,Denzel Washington
5293,Willem Dafoe
5309,Judi Dench
5322,David Brown
5344,Meg Ryan
5386,William H. Brown
5398,Dino De Laurentiis
5401,Anthony Quinn
5473,Julian Wadham
5475,Clive Merrison
5490,David Rubin
5491,Stuart Craig
5493,Ann Roth
5502,Bill Nunn
5572,Joel Schumacher
5576,Val Kilmer
5580,Peter Macgregor-Scott
5581,Elliot Goldenthal
5582,Stephen Goldblatt
5589,John Glover
5602,David Lynch
5606,Sissy Spacek
5616,Everett McGill
5628,Angelo Badalamenti
5629,Freddie Francis
5634,Patricia Norris
5657,Anjelica Huston
5671,Milena Canonero
5699,Patti LuPone
5708,Peter James
5709,Bruno Rubeo
5960,Mary Kay Place
6008,Harry Shearer
6051,David Brenner
6060,Neil Corbould
6065,Dennis Quaid
6067,Jay O. Sanders
6104,Julian Sands
6159,Ron Howard
6161,Jennifer Connelly
6167,Judd Hirsch
6184,Todd Hallowell
6189,Daniel P. Hanley
6190,Mike Hill
6197,Brian Dennehy
6198,Vondie Curtis-Hall
6199,Miriam Margolyes
6200,Diane Venora
6210,William Shakespeare
6280,Powers Boothe
6346,Anne V. Coates
6347,Margery Simkin
6348,Jeffrey Kurland
6384,Keanu Reeves
6390,Curtiss Clayton
6391,David Brisbin
6396,Richard Edson
6449,Warren Beatty
6450,Faye Dunaway
6453,Dede Allen
6468,Nick Wechsler
6473,Kelly Lynch
6474,James Le Gros
6486,Dan Hedaya
6487,Richard Roundtree
6490,Donald E. Thorin
6491,John Bloom
6493,Ilene Starger
6494,Patrizia von Brandenstein
6541,Philip Bosco
6542,Isaac Hayes
6574,Clancy Brown
6576,Mark Rolston
6580,Brian Libby
6581,Richard Francis-Bruce
6584,Terence Marsh
6610,Walter Gotell
6637,Frank Finlay
6677,Kyle MacLachlan
6684,Lara Flynn Boyle
6720,Joan Chen
6721,Piper Laurie
6801,Michael Seirton
6844,Dom DeLuise
6856,Kurt Russell
6861,Andre Braugher
6875,Peter Honess
6880,Robert Gould
6881,Erica Edell Phillips
6890,Mark Damon
6891,Andreas Grosch
6913,Ellen Barkin
6914,Scott Wilson
6916,Peter Jason
6949,John Malkovich
6952,Charlie Sheen
7004,Paul Sorvino
7020,Trevor Jones
7024,Nick Gillard
7036,Eric Stoltz
7056,Emma Thompson
7068,Sheldon Kahn
7071,Louise Fletcher
7073,Michael Berryman
7132,Vincent D'Onofrio
7146,Tom Duffield
7164,Frank Vincent
7170,Barbara De Fina
7180,John Candy
7181,Robert K. Weiss
7182,Elmer Bernstein
7184,George Folsey Jr.
7185,Michael Chinich
7186,John J. Lloyd
7187,Richard Donner
7190,Tom Mankiewicz
7191,David Webb Peoples
7200,Lauren Shuler Donner
7202,Vittorio Storaro
7203,Wolf Kroeger
7204,Ken Court
7210,Kathleen Freeman
7219,David Andrews
7228,Joel B. Michaels
7242,Temuera Morrison
7372,Pedro Armendáriz Jr.
7401,Lin Shaye
7413,Mark Irwin
7430,Elizabeth Peña
7447,Alec Baldwin
7486,Michael Wincott
7487,David Bowie
7497,Holt McCallany
7502,Ernest Borgnine
7505,Roddy McDowall
7531,Joseph P. Reidy
7534,Gretchen Rennell
7535,Hilton Rosemarin
7536,Judy L. Ruskin
7623,Sam Raimi
7630,Alvin Sargent
7633,Leslie Nielsen
7664,Joseph Cotten
7675,Paul Gleason
7676,William Atherton
7681,Charles Gordon
7690,C.O. Erickson
7714,Michael Kamen
7715,Frank J. Urioste
7716,Jackson De Govia
7717,John R. Jensen
7719,Marilyn Vance
7727,Phil Tippett
7728,Basil Poledouris
7732,Allan Cameron
7735,Ellen Mirojnick
7753,Gilbert Taylor
7757,Robert W. Laing
7779,Sean Daniel
7783,Adrian Biddle
7787,Giles Masters
7788,Tony Reading
7791,Peter Howitt
7793,John Bloomfield
7796,Illeana Douglas
7800,Deirdre Bowen
7856,Bruce Alan Miller
7859,Matt Sweeney
7868,Maury Chaykin
7888,Harley Jessup
7904,Billy Crystal
7907,John Ratzenberger
7908,Frank Oz
7911,Joe Ranft
8183,Kathleen Quinlan
8186,Miko Hughes
8212,Peter Gallagher
8213,Sam Robards
8224,Alec McCowen
8226,Billie Whitelaw
8246,Barry Levinson
8258,Ben Johnson
8262,L.Q. Jones
8275,Katterli Frauenfelder
8285,Richard L. Johnson
8300,Kevin Reynolds
8303,Don Carmody
8306,Douglas Milsome
8308,John Graysmark
8315,Carol Spier
8318,Brian Blessed
8328,John Milius
8339,George R. Nelson
8349,Martin Sheen
8377,Cliff Martinez
8380,Michael Lamont
8382,Kevin Phipps
8383,Maggie Gray
8396,Tom Lister Jr.
8399,Christopher Fairbank
8428,Aggie Guerard Rodgers
8432,Buddy Joe Hooker
8437,Teri Garr
8447,Jeff Daniels
8516,John Carradine
8523,Russell Carpenter
8524,Peter Lamont
8526,Michael Ford
8527,Deborah Lynn Scott
8591,Ted Grossman
8646,Keith Pain
8684,Dan Bradley
8692,Eddie Jones
8706,Anne Kuljian
8750,Caleb Deschanel
8751,Steve Mirkovich
8752,John Wright
8844,Lawrence Kasdan
8848,William Ladd Skinner
8854,Bill Cobbs
8858,Ivan Reitman
8862,László Kovács
8867,Marvin March
8875,David Margulies
8885,Albert Wolsky
8891,John Travolta
8924,Frank Langella
8930,John Cleese
8934,Alan Hume
8937,John Wood
8939,Paul Engelen
8944,Jamie Lee Curtis
8945,Kevin Kline
8963,Karen Black
8975,Sam Waterston
8977,Craig T. Nelson
8984,Bill Pullman
8985,Margaret Colin
9126,Edward Fox
9139,Celia Imrie
9152,Patrick Doyle
9181,Edward Zwick
9184,Scott Kroopf
9196,Ted Field
9204,George S. Clinton
9217,Lalo Schifrin
9221,Donald Pleasence
9248,Nora Ephron
9249,Steve Nicolaides
9250,Jeffrey Stott
9251,Marc Shaiman
9255,Gloria Gresham
9257,Bruno Kirby
9258,Steven Ford
9269,Jeannine Oppewall
9276,Steve Eastin
9337,Toni-Ann Walker
9402,Brian Johnson
9466,Matt McColm
9573,Peter Deming
9582,John C. Howard
9599,Cloris Leachman
9612,Ed Solomon
9614,Donald Peterman
9616,Mary E. Vogt
9619,Skip Lievsay
9624,Jeff Habberstad
9626,Rip Torn
9785,"John Cothran, Jr."
9823,Peter Young
9856,Ian Fleming
9858,Richard Maibaum
9861,Albert R. Broccoli
9864,Monty Norman
9878,Lois Maxwell
9880,Sam Shepard
9906,Desmond Llewelyn
9918,Peter Murton
9955,Anthony Mendleson
9964,Melissa Mathison
9965,Allen Daviau
9966,Carol Littleton
9967,James D. Bissell
9968,Jackie Carr
9971,Charles L. Campbell
9976,Henry Thomas
9979,Peter Coyote
9990,Joseph C. Nemec III
9994,Helen Hunt
10051,Tobe Hooper
10064,James H. Spencer
10066,Dorothy J. Pearl
10118,Kenny Bates
10134,Mako
10179,John Glen
10187,Bill Kenney
10197,Fred Hole
10199,Peter Robb-King
10205,Sigourney Weaver
10207,William Hope
10210,Daniel Kash
10222,Roger Moore
10224,Clifton James
10340,Maude Spector
10361,Raymond J. Barry
10380,Jim Haynie
10400,Barbra Streisand
10409,Shelley Duvall
10427,Anne Archer
10430,Fred Ward
10431,Jennifer Jason Leigh
10440,Susan E. Morse
10447,Mariel Hemingway
10460,Richard Kiel
10462,Geoffrey Keen
10468,Marvin Hamlisch
10486,Chelcie Ross
10489,Jack McGee
10492,Joe Eszterhas
10493,Tom Pevsner
10494,Bill Conti
10495,John Grover
10496,Debbie McWilliams
10497,John Fenner
10513,Robert Brown
10536,Alex North
10548,Wendy Greene Bricmont
10556,Carol Kane
10565,Dick Cavett
10586,Richard Lester
10612,Peter Davies
10631,John Frazier
10632,M. James Arnett
10639,David Watkin
10640,Fredric Steinkamp
10655,Leslie Phillips
10657,Shane Rimmer
10666,Barbara Broccoli
10669,Timothy Dalton
10671,Joe Don Baker
10680,Talisa Soto
10685,Laurence Mark
10706,Anthony Waye
10714,Lindy Hemming
10717,Peter Biziou
10730,Rowan Atkinson
10742,Teri Hatcher
10754,Stephen Scott
10764,Arnold Kopelson
10765,Andrzej Bartkowiak
10766,Paul Hirsch
10767,Barbara Hershey
10771,Dave Grusin
10774,Anne Bancroft
10781,Michael Apted
10814,Wesley Snipes
10823,Kris Kristofferson
10853,Howard E. Smith
10866,Eric Bogosian
10880,Alan Tomkins
10942,Pat Roach
10949,Michael Uslan
10955,Cherylanne Martin
10965,Chris Columbus
10978,Maggie Smith
10983,Richard Griffiths
11024,Kelly Hu
11065,Wilford Brimley
11066,Hal Holbrook
11072,Lesley Walker
11076,David Hyde Pierce
11080,Jim Cash
11081,Jack Epps Jr.
11084,Kelly McGillis
11085,Anthony Edwards
11086,Michael Ironside
11091,Brett Ratner
11148,Joan Allen
11151,Nick Cassavetes
11161,Tom Savini
11163,John Saxon
11164,Kelly Preston
11181,Kenneth Branagh
11184,Warwick Davis
11278,Rupert Graves
11282,John Standing
11302,Edward S. Feldman
11357,Bruce Campbell
11359,Robert Tapert
11371,Thomas E. Ackerman
11375,Anne D. McCulley
11386,James Acheson
11390,Peter O'Toole
11395,Victor Wong
11397,Ric Young
11398,Cary-Hiroyuki Tagawa
11408,Jeff Levine
11413,Garrett Lewis
11419,Robert Kurtzman
11468,Joseph LoDuca
11472,Irwin Winkler
11476,Richard Bruno
11505,John Hughes
11508,Dan Webster
11511,Daniel Stern
11512,John Heard
11514,Catherine O'Hara
11620,Larry Fulton
11641,Scott Spiegel
11649,Cameron Crowe
11651,Doug Mitchell
11659,David Bowe
11714,Marit Allen
11764,Ian Abercrombie
11769,Ted Raimi
11770,John Carpenter
11772,Barry Bernardi
11779,Craig Stearns
11782,Adrienne Barbeau
11784,Tom Atkins
11786,Charles Cyphers
11794,Frances Bay
11805,Frank Whaley
11813,David Foster
11837,Stuart Freeborn
11850,Candice Bergen
11851,Om Puri
11855,Geraldine James
11856,Daniel Day-Lewis
11857,John Gielgud
11870,Christine Baranski
11880,Claire Simpson
11885,John C. McGinley
11889,Mark Moses
11891,Ivan Kane
11901,Dennis Franz
11902,Robin Bartlett
11903,Joanna Merlin
11957,Larry Brezner
11958,Peter Sova
12017,Richard Sylbert
12021,Mia Farrow
12074,John Lithgow
12114,Michael Cimino
12131,Derek R. Hill
12132,Michael Rooker
12134,Sally Kirkland
12235,Vilmos Zsigmond
12248,Alec Guinness
12261,Jason Patric
12288,Robert Evans
12401,Gary Kurtz
12415,Richard Matheson
12436,Daniel A. Lomino
12439,J. Patrick McNamara
12507,Raffaella De Laurentiis
12509,Antony Gibbs
12516,Linda Hunt
12517,Freddie Jones
12518,Richard Jordan
12519,Virginia Madsen
12536,Jack Thompson
12579,Phil Bray
12638,Gregory Bolton
12646,Terry O'Quinn
12685,Tony Lawson
12706,Mark S. Freeborn
12707,Mary E. McLeod
12708,Peter Billingsley
12714,Zack Ward
12826,Charles Fleischer
12836,Ted Danson
12842,Leonard Goldberg
12846,William A. Fraker
12850,Dabney Coleman
12852,Barry Corbin
12865,Jeff Gourson
12882,Buzz Feitshans
12888,Roy Brocksmith
12889,Ray Baker
12900,Wallace Shawn
12923,Jane Bartelme
12936,Jim Abrahams
12940,Michael Jablow
12945,Jeff Carson
12948,Conrad E. Palmisano
12950,George Kennedy
12952,Christopher Hampton
12967,Swoosie Kurtz
12970,Bruce Green
12982,Peter Capaldi
12983,Joe Sheridan
12987,David Zucker
12988,Paul Michael Glaser
12991,Pat Proft
12993,Tim Zinnemann
13003,Marvin J. McIntyre
13022,Tom Berenger
13299,Rita Moreno
13301,Quincy Jones
13304,J. Michael Riva
13309,Oprah Winfrey
13314,Dana Ivey
13410,Roy Arbogast
13443,Laura Albert
13457,Thomas L. Fisher
13473,Barry Bostwick
13524,Christopher Guest
13548,James Spader
13585,Nancy Nayor
13586,Christopher Burian-Mohr
13588,Rosemary Brandenburg
13596,David Kirschner
13602,Joie Lee
13621,Dennis E. Jones
13636,Jane Krakowski
13640,Harvey Korman
13657,Jsu Garcia
13663,Robert Shaye
13668,Sara Risher
13670,Jacques Haitkin
13673,Rick Shaine
13726,Ned Beatty
13728,John McMartin
13919,Michael York
13922,Seth Green
13924,Mindy Sterling
13936,Frankie Faison
14005,Gil Parrondo
14042,Deena Appel
14101,John Larroquette
14104,Phil Hartman
14138,Pino Donaggio
14253,Slim Pickens
14339,Robert Brown
14342,Richard C. Goddard
14343,Rene Russo
14382,George H. Anderson
14415,Julie Hagerty
14436,Edwin Butterworth
14457,Malcolm Campbell
14639,Mel Brooks
14653,Ken Diaz
14657,Sandina Bailo-Lape
14663,Dick Warlock
14669,George Wyner
14670,Joan Rivers
14692,Nick Castle
14699,Pamela Reed
14702,Cathy Moriarty
14710,Herschel Weingrod
14711,Timothy Harris
14712,Randy Edelman
14713,Ken Chase
14771,R.A. Rondell
14792,Josef Sommer
14801,Hal Landon Jr.
14852,James Karen
14902,Nicholas Campbell
14911,Penny Marshall
14999,George A. Romero
15000,Richard P. Rubinstein
15110,Brooke Shields
15111,Jean-Claude Van Damme
15152,James Earl Jones
15194,Carlo Di Palma
15213,John P. Ryan
15223,Steve Shewchuk
15338,William Mapother
15358,Vic Armstrong
15412,David Clennon
15413,Richard Dysart
15415,Peter Maloney
15416,Richard Masur
15445,Alan Howarth
15500,P.J. Soles
15521,Ernest R. Dickerson
15524,Ruth E. Carter
15526,Larry M. Cherry
15528,Steven Kirshoff
15531,Ossie Davis
15532,Ruby Dee
15537,Leonard L. Thomas
15661,Clint Howard
15788,Nigel Hawthorne
15824,Chris Mulkey
15831,Frank Welker
15860,Miguel Ferrer
15893,Teresa Eckton
15903,George Carlin
16119,Charles Napier
16158,Susan Arnold
16165,Jon Lovitz
16177,Ron Bartlett
16178,Rick Baker
16180,Robert Picardo
16214,Mario Van Peebles
16217,Lynn Whitfield
